"label","vowel_label.1tier","F1.1tier","F2.1tier","participant_id","context","position","dominance","awareness","vowel_label.2tier","F1.2tier","F2.2tier","vowel_label","detailed_context","stimuli_id","mel_F1.1tier","mel_F2.1tier","mel_F1.2tier","mel_F2.2tier"
"P0928-3","v",811.8506451,1820.008732,"P09","em","",98.17,127,"x",811.8506451,1820.008732,NA,"em",28,866.12410034796,1440.82737458048,866.12410034796,1440.82737458048
"P0929-1","v",772.2650747,1865.443086,"P09","em","",98.17,127,"x",772.2650747,1865.443086,NA,"em",29,836.279841766183,1460.92665179142,836.279841766183,1460.92665179142
"P0929-2","v",707.1046604,1921.26852,"P09","em","",98.17,127,"x",707.1046604,1921.26852,NA,"em",29,785.361456108039,1485.14089217634,785.361456108039,1485.14089217634
"P0929-3","v",668.3840186,1984.228287,"P09","em","",98.17,127,"x",668.3840186,1984.228287,NA,"em",29,753.974779278728,1511.83844860737,753.974779278728,1511.83844860737
"P1016-1","v",744.6369821,1487.184388,"P10","em","",75.1,175,"x",744.6369821,1487.184388,NA,"em",16,814.971182978424,1281.49925527957,814.971182978424,1281.49925527957
"P1016-2","v",828.8321791,1546.719868,"P10","em","",75.1,175,"x",828.8321791,1546.719868,NA,"em",16,878.687997839012,1311.7077942855,878.687997839012,1311.7077942855
"P1016-3","v",774.8153109,1547.837601,"P10","em","",75.1,175,"x",774.8153109,1547.837601,NA,"em",16,838.226557789867,1312.26724935738,838.226557789867,1312.26724935738
"P1017-1","v",622.1045672,1681.502216,"P10","em","",75.1,175,"x",622.1045672,1681.502216,NA,"em",17,715.274512605746,1377.24014036216,715.274512605746,1377.24014036216
"P1017-2","v",673.071822,1586.117185,"P10","em","",75.1,175,"x",673.071822,1586.117185,NA,"em",17,757.821606046345,1331.26116107384,757.821606046345,1331.26116107384
"P1017-3","v",600.970649,1710.020173,"P10","em","",75.1,175,"x",600.970649,1710.020173,NA,"em",17,697.148897790617,1390.6296319654,697.148897790617,1390.6296319654
"P1018-1","v",737.6644203,1487.226098,"P10","em","",75.1,175,"x",737.6644203,1487.226098,NA,"em",18,809.529065690529,1281.52070564656,809.529065690529,1281.52070564656
"P1018-2","v",676.8837755,1606.536147,"P10","em","",75.1,175,"x",676.8837755,1606.536147,NA,"em",18,760.940037928935,1341.26316288389,760.940037928935,1341.26316288389
"P1018-3","v",656.9446365,1575.233934,"P10","em","",75.1,175,"x",656.9446365,1575.233934,NA,"em",18,744.531989839834,1325.89356240673,744.531989839834,1325.89356240673
"P1019-1","v",781.5120528,1637.609906,"P10","em","",75.1,175,"x",781.5120528,1637.609906,NA,"em",19,843.322515927701,1356.31565733997,843.322515927701,1356.31565733997
"P1019-2","v",730.3649826,1716.098752,"P10","em","",75.1,175,"x",730.3649826,1716.098752,NA,"em",19,803.803468176452,1393.46310018869,803.803468176452,1393.46310018869
"P1019-3","v",751.8990351,1651.720758,"P10","em","",75.1,175,"x",751.8990351,1651.720758,NA,"em",19,820.611395417591,1363.08517555287,820.611395417591,1363.08517555287
"P1020-2","v",513.0937459,1839.278681,"P10","em","",75.1,175,"x",513.0937459,1839.278681,NA,"em",20,618.482478424979,1449.39592555091,618.482478424979,1449.39592555091
"P1020-3","v",532.8935955,1960.056454,"P10","em","",75.1,175,"x",532.8935955,1960.056454,NA,"em",20,636.69337145937,1501.6633874433,636.69337145937,1501.6633874433
"P1021-1","v",619.6561368,1781.110803,"P10","em","",75.1,175,"x",619.6561368,1781.110803,NA,"em",21,713.1895009712,1423.3296299867,713.1895009712,1423.3296299867
"P1021-2","v",589.3312118,1814.296397,"P10","em","",75.1,175,"x",589.3312118,1814.296397,NA,"em",21,687.040121212673,1438.27474150904,687.040121212673,1438.27474150904
"P1021-3","v",531.5956265,1930.776431,"P10","em","",75.1,175,"x",531.5956265,1930.776431,NA,"em",21,635.508553828516,1489.21348713036,635.508553828516,1489.21348713036
"P1022-1","v",625.0422601,1692.246928,"P10","em","",75.1,175,"x",625.0422601,1692.246928,NA,"em",22,717.771076079954,1382.30363075291,717.771076079954,1382.30363075291
"P1022-2","v",654.2458798,1758.512024,"P10","em","",75.1,175,"x",654.2458798,1758.512024,NA,"em",22,742.292660803943,1413.03742831978,742.292660803943,1413.03742831978
"P1022-3","v",668.7823389,1696.500924,"P10","em","",75.1,175,"x",668.7823389,1696.500924,NA,"em",22,754.302154135199,1384.30206237122,754.302154135199,1384.30206237122
"P1023-1","v",574.146505,1829.070151,"P10","em","",75.1,175,"x",574.146505,1829.070151,NA,"em",23,673.714237641434,1444.86474497537,673.714237641434,1444.86474497537
"P1023-2","v",638.7774901,1814.511562,"P10","em","",75.1,175,"x",638.7774901,1814.511562,NA,"em",23,729.37083655514,1438.37099592166,729.37083655514,1438.37099592166
"P1023-3","v",467.9165389,2030.475034,"P10","em","",75.1,175,"x",467.9165389,2030.475034,NA,"em",23,575.792660476836,1531.05304009157,575.792660476836,1531.05304009157
"P1024-1","v",768.1274387,1627.809131,"P10","em","",75.1,175,"x",768.1274387,1627.809131,NA,"em",24,833.11420317781,1351.58975794848,833.11420317781,1351.58975794848
"P1024-2","v",741.2941827,1628.347708,"P10","em","",75.1,175,"x",741.2941827,1628.347708,NA,"em",24,812.365397780703,1351.84997411529,812.365397780703,1351.84997411529
"P1024-3","v",777.9450242,1771.824904,"P10","em","",75.1,175,"x",777.9450242,1771.824904,NA,"em",24,840.611020806554,1419.11192843898,840.611020806554,1419.11192843898
"P1025-1","v",779.3413331,1557.175016,"P10","em","",75.1,175,"x",779.3413331,1557.175016,NA,"em",25,841.673210858674,1316.93003384226,841.673210858674,1316.93003384226
"P1025-2","v",728.7812001,1619.21891,"P10","em","",75.1,175,"x",728.7812001,1619.21891,NA,"em",25,802.557309645819,1347.43119184157,802.557309645819,1347.43119184157
"P1025-3","v",740.9881233,1892.318975,"P10","em","",75.1,175,"x",740.9881233,1892.318975,NA,"em",25,812.126515861514,1472.64913278346,812.126515861514,1472.64913278346
"P1026-1","v",707.3570287,1646.851644,"P10","em","",75.1,175,"x",707.3570287,1646.851644,NA,"em",26,785.563178232389,1360.75387511195,785.563178232389,1360.75387511195
"P1026-2","v",617.2836968,1634.559642,"P10","em","",75.1,175,"x",617.2836968,1634.559642,NA,"em",26,711.165507043317,1354.84695777109,711.165507043317,1354.84695777109
"P1026-3","v",641.4252642,1744.011927,"P10","em","",75.1,175,"x",641.4252642,1744.011927,NA,"em",26,731.593263494878,1406.383677681,731.593263494878,1406.383677681
"P1027-1","v",557.6505111,1635.459657,"P10","em","",75.1,175,"x",557.6505111,1635.459657,NA,"em",27,659.056402919454,1355.2805137191,659.056402919454,1355.2805137191
"P1027-2","v",626.8334276,1575.448852,"P10","em","",75.1,175,"x",626.8334276,1575.448852,NA,"em",27,719.290563734516,1325.99980784651,719.290563734516,1325.99980784651
"P1027-3","v",560.9839373,1440.854631,"P10","em","",75.1,175,"x",560.9839373,1440.854631,NA,"em",27,662.033822431299,1257.41686917522,662.033822431299,1257.41686917522
"P1028-1","v",514.3348925,1761.972,"P10","em","",75.1,175,"x",514.3348925,1761.972,NA,"em",28,619.63272439256,1414.61932969243,619.63272439256,1414.61932969243
"P1028-2","v",583.5445238,1640.01334,"P10","em","",75.1,175,"x",583.5445238,1640.01334,NA,"em",28,681.980406161141,1357.47155948789,681.980406161141,1357.47155948789
"P1028-3","v",679.6036931,1598.636725,"P10","em","",75.1,175,"x",679.6036931,1598.636725,NA,"em",28,763.159838387672,1337.40425977278,763.159838387672,1337.40425977278
"P1029-1","v",669.9558565,1650.288022,"P10","em","",75.1,175,"x",669.9558565,1650.288022,NA,"em",29,755.266101202408,1362.39969234225,755.266101202408,1362.39969234225
"P1029-2","v",687.7961446,1220.956487,"P10","em","",75.1,175,"x",687.7961446,1220.956487,NA,"em",29,769.81957889655,1135.50647245594,769.81957889655,1135.50647245594
"P1029-3","v",680.0386187,1633.810637,"P10","em","",75.1,175,"x",680.0386187,1633.810637,NA,"em",29,763.514387376275,1354.48601903257,763.514387376275,1354.48601903257
"P1030-1","v",533.6312075,1815.024696,"P10","em","",75.1,175,"x",533.6312075,1815.024696,NA,"em",30,637.366125895987,1438.60051401156,637.366125895987,1438.60051401156
"P1030-2","v",577.5584021,1772.346988,"P10","em","",75.1,175,"x",577.5584021,1772.346988,NA,"em",30,676.722251312865,1419.34948164456,676.722251312865,1419.34948164456
"P1030-3","v",494.5559283,1747.733683,"P10","em","",75.1,175,"x",494.5559283,1747.733683,NA,"em",30,601.160880116251,1408.09526156309,601.160880116251,1408.09526156309
"P1116-1","v",1047.289077,1562.558134,"P11","em","",31.33,104,"x",1047.289077,1562.558134,NA,"em",16,1028.92080987089,1319.60942044722,1028.92080987089,1319.60942044722
"P1116-2","v",808.9320265,1616.666548,"P11","em","",31.33,104,"x",808.9320265,1616.666548,NA,"em",16,863.95053815823,1346.19261291072,863.95053815823,1346.19261291072
"P1116-3","v",998.0385611,1409.956241,"P11","em","",31.33,104,"x",998.0385611,1409.956241,NA,"em",16,996.760226980305,1241.06430779865,996.760226980305,1241.06430779865
"P1117-1","v",894.2418443,1508.65997,"P11","em","",31.33,104,"x",894.2418443,1508.65997,NA,"em",17,925.81146455373,1292.48982388095,925.81146455373,1292.48982388095
"P1117-3","v",841.1952503,1643.679666,"P11","em","",31.33,104,"x",841.1952503,1643.679666,NA,"em",17,887.747420740428,1359.23254919291,887.747420740428,1359.23254919291
"P1118-1","v",948.6460713,1852.712354,"P11","em","",31.33,104,"x",948.6460713,1852.712354,NA,"em",18,963.556125259666,1455.3309460162,963.556125259666,1455.3309460162
"P1118-2","v",930.646215,1512.641474,"P11","em","",31.33,104,"x",930.646215,1512.641474,NA,"em",18,951.207820394366,1294.5156922272,951.207820394366,1294.5156922272
"P1118-3","v",868.5374428,1822.715502,"P11","em","",31.33,104,"x",868.5374428,1822.715502,NA,"em",18,907.52784215792,1442.03491102816,907.52784215792,1442.03491102816
"P1119-1","v",887.1541289,1714.003963,"P11","em","",31.33,104,"x",887.1541289,1714.003963,NA,"em",19,920.799553752359,1392.48744127512,920.799553752359,1392.48744127512
"P1119-2","v",968.8579827,1897.555076,"P11","em","",31.33,104,"x",968.8579827,1897.555076,NA,"em",19,977.262271717151,1474.91881688267,977.262271717151,1474.91881688267
"P1120-1","v",886.2466605,1592.693653,"P11","em","",31.33,104,"x",886.2466605,1592.693653,NA,"em",20,920.156243210266,1334.49229068111,920.156243210266,1334.49229068111
"P1120-2","v",872.5320596,1467.484231,"P11","em","",31.33,104,"x",872.5320596,1467.484231,NA,"em",20,910.388802799392,1271.32197794503,910.388802799392,1271.32197794503
"P1120-3","v",899.2356406,1305.189242,"P11","em","",31.33,104,"x",899.2356406,1305.189242,NA,"em",20,929.329347540615,1183.77847410307,929.329347540615,1183.77847410307
"P1121-1","v",949.5586317,1378.314283,"P11","em","",31.33,104,"x",949.5586317,1378.314283,NA,"em",21,964.178566120126,1224.06814202807,964.178566120126,1224.06814202807
"P1121-2","v",1012.495998,1219.703186,"P11","em","",31.33,104,"x",1012.495998,1219.703186,NA,"em",21,1006.29665034919,1134.77235821777,1006.29665034919,1134.77235821777
"P1121-3","v",922.2017693,1647.575435,"P11","em","",31.33,104,"x",922.2017693,1647.575435,NA,"em",21,945.367691581331,1361.10072747348,945.367691581331,1361.10072747348
"P1122-1","v",950.4426849,1380.928356,"P11","em","",31.33,104,"x",950.4426849,1380.928356,NA,"em",22,964.781234448372,1225.48203840944,964.781234448372,1225.48203840944
"P1122-2","v",930.6900694,1922.033344,"P11","em","",31.33,104,"x",930.6900694,1922.033344,NA,"em",22,951.238070832023,1485.46904090068,951.238070832023,1485.46904090068
"P1122-3","v",838.7040545,1774.231931,"P11","em","",31.33,104,"x",838.7040545,1774.231931,NA,"em",22,885.927780589874,1420.20673140334,885.927780589874,1420.20673140334
"P1123-1","v",951.9264773,1740.435922,"P11","em","",31.33,104,"x",951.9264773,1740.435922,NA,"em",23,965.792026044349,1404.73666558408,965.792026044349,1404.73666558408
"P1123-2","v",888.4109273,1789.275774,"P11","em","",31.33,104,"x",888.4109273,1789.275774,NA,"em",23,921.689899519901,1427.02517877793,921.689899519901,1427.02517877793
"P1123-3","v",855.1394877,1904.514887,"P11","em","",31.33,104,"x",855.1394877,1904.514887,NA,"em",23,897.878690282684,1477.92860267321,897.878690282684,1477.92860267321
"P1124-1","v",1048.306743,1794.63735,"P11","em","",31.33,104,"x",1048.306743,1794.63735,NA,"em",24,1029.57574477605,1429.44529510524,1029.57574477605,1429.44529510524
"P1124-2","v",971.6949817,1854.768715,"P11","em","",31.33,104,"x",971.6949817,1854.768715,NA,"em",24,979.172806709016,1456.23669256431,979.172806709016,1456.23669256431
"P1124-3","v",783.1031836,1782.425009,"P11","em","",31.33,104,"x",783.1031836,1782.425009,NA,"em",24,844.529917283072,1423.92527343222,844.529917283072,1423.92527343222
"P1125-1","v",891.838162,1753.343169,"P11","em","",31.33,104,"x",891.838162,1753.343169,NA,"em",25,924.114258619303,1410.67007529462,924.114258619303,1410.67007529462
"P1125-2","v",869.4492479,1457.945715,"P11","em","",31.33,104,"x",869.4492479,1457.945715,NA,"em",25,908.181521865213,1266.36101132458,908.181521865213,1266.36101132458
"P1125-3","v",908.2466071,1265.161312,"P11","em","",31.33,104,"x",908.2466071,1265.161312,NA,"em",25,935.649423927138,1161.09742891984,935.649423927138,1161.09742891984
"P1126-1","v",980.3647841,1463.657833,"P11","em","",31.33,104,"x",980.3647841,1463.657833,NA,"em",26,984.991326091918,1269.33450193204,984.991326091918,1269.33450193204
"P1126-2","v",895.0852575,1345.475572,"P11","em","",31.33,104,"x",895.0852575,1345.475572,NA,"em",26,926.406380228121,1206.15330642977,926.406380228121,1206.15330642977
"P1126-3","v",950.4773312,1634.959609,"P11","em","",31.33,104,"x",950.4773312,1634.959609,NA,"em",26,964.804846620012,1355.03965082621,964.804846620012,1355.03965082621
"P1127-1","v",950.8061409,1721.173402,"P11","em","",31.33,104,"x",950.8061409,1721.173402,NA,"em",27,965.028912575911,1395.82314257129,965.028912575911,1395.82314257129
"P1127-2","v",872.7294894,1874.215623,"P11","em","",31.33,104,"x",872.7294894,1874.215623,NA,"em",27,910.530014281574,1464.76642363874,910.530014281574,1464.76642363874
"P1127-3","v",898.5969763,1201.342827,"P11","em","",31.33,104,"x",898.5969763,1201.342827,NA,"em",27,928.880053157122,1123.96259167338,928.880053157122,1123.96259167338
"P1128-2","v",911.3982352,1317.176645,"P11","em","",31.33,104,"x",911.3982352,1317.176645,NA,"em",28,937.851545068053,1190.48285824091,937.851545068053,1190.48285824091
"P1128-3","v",781.7487352,1803.446242,"P11","em","",31.33,104,"x",781.7487352,1803.446242,NA,"em",28,843.502200240184,1433.41019558441,843.502200240184,1433.41019558441
"P1129-1","v",1016.808143,1221.391885,"P11","em","",31.33,104,"x",1016.808143,1221.391885,NA,"em",29,1009.12544649775,1135.76139237061,1009.12544649775,1135.76139237061
"P1129-2","v",1014.505749,1599.549194,"P11","em","",31.33,104,"x",1014.505749,1599.549194,NA,"em",29,1007.61594574997,1337.85068185453,1007.61594574997,1337.85068185453
"P1129-3","v",919.7578341,1783.857709,"P11","em","",31.33,104,"x",919.7578341,1783.857709,NA,"em",29,943.671807198312,1424.57426328244,943.671807198312,1424.57426328244
"P1130-1","v",914.4548432,1616.548142,"P11","em","",31.33,104,"x",914.4548432,1616.548142,NA,"em",30,939.983162989662,1346.13512118348,939.983162989662,1346.13512118348
"P1130-2","v",926.7986249,1721.089499,"P11","em","",31.33,104,"x",926.7986249,1721.089499,NA,"em",30,948.550609640879,1395.78416244914,948.550609640879,1395.78416244914
"P1130-3","v",931.3133502,1825.070926,"P11","em","",31.33,104,"x",931.3133502,1825.070926,NA,"em",30,951.667917350086,1443.08465218998,951.667917350086,1443.08465218998
"P1216-1","v",652.4041686,1426.991425,"P12","em","",63.75,137,"x",652.4041686,1426.991425,NA,"em",16,740.761913302605,1250.10934047952,740.761913302605,1250.10934047952
"P1216-2","v",675.1340361,1459.440243,"P12","em","",63.75,137,"x",675.1340361,1459.440243,NA,"em",16,759.50970788722,1267.13975990802,759.50970788722,1267.13975990802
"P1216-3","v",653.1773542,1523.185238,"P12","em","",63.75,137,"x",653.1773542,1523.185238,NA,"em",16,741.404804109498,1299.86301000231,741.404804109498,1299.86301000231
"P1217-2","v",633.4590879,1560.290476,"P12","em","",63.75,137,"x",633.4590879,1560.290476,NA,"em",17,724.893487870138,1318.48149703154,724.893487870138,1318.48149703154
"P1217-3","v",677.6542419,1550.385731,"P12","em","",63.75,137,"x",677.6542419,1550.385731,NA,"em",17,761.56928183096,1313.54161684974,761.56928183096,1313.54161684974
"P1218-1","v",639.6328918,1597.422311,"P12","em","",63.75,137,"x",639.6328918,1597.422311,NA,"em",18,730.089303968459,1336.80983726194,730.089303968459,1336.80983726194
"P1218-2","v",631.9708404,1623.22416,"P12","em","",63.75,137,"x",631.9708404,1623.22416,NA,"em",18,723.637394254992,1349.37206530048,723.637394254992,1349.37206530048
